LOAN_ID,CIF_NO,PRODUCTFLAG,BRANCH_ID,EMPID,STATUS,DISBURSAL_DATE,EMI_END_DATE,AMOUNT_FIN,RATE_OF_INTEREST,DPD,EMI_OVERDUE,PRINCIPAL_OUTSTANDING
905806,703619,LAP,14,2119,ACTIVE,2022-06-24,2026-06-24,12877000.0,10.53,33,1,327011.79
905807,703619,MFI,23,2023,CLOSED,2023-10-30,2024-10-30,64400.0,20.5,0,0,0.0
905808,703620,GL,16,2037,CLOSED,2023-01-19,2023-09-19,341700.0,9.66,0,0,0.0
905809,703621,PL,8,2070,ACTIVE,2023-10-24,2025-04-24,356200.0,15.97,163,5,107588.71
905810,703621,BL,8,2038,CLOSED,2018-10-24,2022-07-24,1580200.0,17.03,0,0,0.0
905811,703621,HL,8,2076,CLOSED,2020-02-20,2026-10-20,811900.0,9.54,0,0,0.0
905812,703622,PL,15,2074,CLOSED,2025-01-07,2026-07-07,766600.0,18.87,0,0,0.0
905813,703623,EL,10,2101,ACTIVE,2021-04-29,2025-10-29,1051200.0,8.96,42,1,23549.93
905814,703623,TWL,1,2020,CLOSED,2023-12-08,2025-02-08,122300.0,11.79,0,0,0.0
905815,703624,BL,7,2087,CLOSED,2023-01-29,2024-02-29,1162100.0,17.91,0,0,0.0
905816,703625,CL,9,2046,ACTIVE,2018-04-04,2019-01-04,310500.0,14.89,13,3,107351.81
905817,703625,PL,24,2047,ACTIVE,2019-11-16,2021-06-16,617700.0,15.49,30,2,72333.26
905818,703626,HL,14,2082,CLOSED,2022-12-18,2028-09-18,5233800.0,8.76,0,0,0.0
905819,703627,TWL,6,2053,ACTIVE,2018-04-16,2020-04-16,264800.0,14.55,13,1,12629.59
905820,703627,GL,19,2109,CLOSED,2023-11-25,2024-11-25,1845600.0,9.71,0,0,0.0
905821,703628,AL,16,2078,ACTIVE,2023-04-15,2027-01-15,905000.0,11.15,37,1,24472.3
905822,703628,PL,23,2023,ACTIVE,2025-04-13,2026-07-13,672500.0,16.73,80,2,97937.5
905823,703629,AL,23,2041,CLOSED,2021-04-11,2023-04-11,618500.0,10.71,0,0,0.0
905824,703630,CL,5,2099,CLOSED,2021-06-06,2022-02-06,196100.0,13.95,0,0,0.0
905825,703631,BL,16,2037,ACTIVE,2025-04-27,2029-04-27,857700.0,17.22,35,1,24495.2
905826,703631,TWL,16,2024,CLOSED,2018-03-28,2019-11-28,62700.0,13.16,0,0,0.0
905827,703632,CL,19,2116,ACTIVE,2021-11-30,2022-06-30,160000.0,16.28,44,1,23791.47
905828,703633,TWL,10,2045,CLOSED,2024-05-01,2025-07-01,182400.0,12.22,0,0,0.0
905829,703634,CL,16,2037,CLOSED,2020-06-13,2021-04-13,296600.0,15.99,0,0,0.0
905830,703635,EL,17,2028,CLOSED,2019-02-02,2023-06-02,1459600.0,9.69,0,0,0.0
905831,703635,PL,17,2051,CLOSED,2024-05-14,2025-08-14,158200.0,15.19,0,0,0.0
905832,703636,PL,11,2030,CLOSED,2024-10-27,2025-11-27,890100.0,15.24,0,0,0.0
905833,703637,LAP,13,2094,ACTIVE,2021-11-07,2026-11-07,7622600.0,11.36,283,9,1435165.9
905834,703638,TWL,23,2005,CLOSED,2020-04-05,2021-12-05,35500.0,12.18,0,0,0.0
905835,703639,PL,9,2046,ACTIVE,2022-04-15,2024-03-15,1200500.0,13.66,29,1,58950.11
905836,703640,EL,16,2024,CLOSED,2021-08-19,2024-06-19,83500.0,10.76,0,0,0.0
905837,703641,AL,4,2091,CLOSED,2018-03-30,2021-03-30,648900.0,12.09,0,0,0.0
905838,703641,AL,4,2115,CLOSED,2025-02-16,2027-06-16,2973000.0,11.76,0,0,0.0
905839,703641,PL,3,2083,ACTIVE,2021-09-26,2023-04-26,120000.0,18.9,60,2,14373.72
905840,703642,PL,11,2039,ACTIVE,2021-12-29,2023-08-29,446700.0,18.69,45,1,25764.8
905841,703643,AL,12,2096,ACTIVE,2025-12-04,2027-05-04,513300.0,10.38,11,1,32319.14
905842,703644,BL,18,2120,CLOSED,2021-01-23,2024-04-23,985200.0,17.1,0,0,0.0
905843,703645,TWL,16,2024,ACTIVE,2023-05-05,2025-01-05,30100.0,13.62,34,1,1671.79
905844,703646,BL,7,2018,CLOSED,2023-12-20,2028-10-20,120100.0,17.09,0,0,0.0
905845,703646,AL,20,2080,CLOSED,2020-11-09,2023-05-09,727200.0,10.82,0,0,0.0
905846,703647,CL,6,2092,CLOSED,2023-10-31,2024-08-31,97800.0,13.5,0,0,0.0
905847,703647,PL,6,2044,CLOSED,2024-12-06,2026-10-06,837500.0,13.9,0,0,0.0
905848,703648,BL,3,2052,CLOSED,2019-12-15,2021-11-15,215700.0,17.08,0,0,0.0
905849,703648,AL,20,2056,ACTIVE,2018-04-03,2020-01-03,1093300.0,11.02,36,2,113397.92
905850,703649,PL,12,2017,CLOSED,2018-01-13,2019-09-13,1037800.0,16.8,0,0,0.0
905851,703650,LAP,21,2066,CLOSED,2025-01-10,2029-12-10,6656000.0,12.32,0,0,0.0
905852,703651,CL,16,2078,ACTIVE,2018-03-03,2019-05-03,448200.0,15.4,49,1,34734.98
905853,703652,AL,20,2031,ACTIVE,2024-08-15,2025-11-15,740900.0,12.04,365,12,601460.49
905854,703652,TWL,4,2115,ACTIVE,2025-01-01,2026-10-01,274300.0,14.69,175,5,71801.98
905855,703653,PL,16,2037,ACTIVE,2023-11-29,2025-07-29,882600.0,15.86,5,2,99049.02
905856,703654,AL,19,2109,CLOSED,2019-12-26,2022-06-26,2133400.0,11.69,0,0,0.0
905857,703655,GL,5,2102,ACTIVE,2020-11-12,2021-10-12,49400.0,9.73,19,2,9311.26
905858,703655,PL,9,2057,CLOSED,2020-02-24,2022-02-24,578800.0,18.91,0,0,0.0
905859,703656,AL,16,2078,ACTIVE,2021-08-31,2023-03-31,1058500.0,10.98,38,1,60394.65
905860,703657,AL,12,2086,CLOSED,2023-01-04,2024-03-04,649500.0,10.52,0,0,0.0
905861,703658,TWL,24,2016,ACTIVE,2022-05-13,2023-12-13,205800.0,11.1,50,1,11752.45
905862,703658,AL,24,2063,CLOSED,2021-10-04,2023-03-04,107300.0,9.7,0,0,0.0
905863,703659,TWL,12,2086,ACTIVE,2021-01-17,2022-05-17,63600.0,13.38,13,2,8580.56
905864,703659,EL,13,2094,CLOSED,2020-06-14,2022-10-14,2160800.0,10.27,0,0,0.0
905865,703660,CL,20,2080,CLOSED,2021-08-06,2022-08-06,137000.0,12.56,0,0,0.0
905866,703660,EL,19,2002,CLOSED,2025-09-04,2028-05-04,129900.0,8.5,0,0,0.0
905867,703661,MFI,5,2014,CLOSED,2022-08-01,2023-04-01,43000.0,19.87,0,0,0.0
905868,703661,MFI,5,2035,CLOSED,2021-12-01,2022-07-01,5100.0,19.89,0,0,0.0
905869,703661,PL,6,2042,ACTIVE,2022-11-06,2024-09-06,837800.0,13.94,29,1,42876.58
905870,703662,PL,24,2016,ACTIVE,2021-01-15,2022-08-15,187000.0,14.37,16,2,21734.32
905871,703662,TWL,13,2054,CLOSED,2023-06-18,2025-06-18,65300.0,12.21,0,0,0.0
905872,703663,PL,21,2066,ACTIVE,2023-10-31,2024-11-30,1021400.0,14.77,34,1,84464.56
905873,703663,AL,22,2019,CLOSED,2025-07-09,2026-09-09,769300.0,10.36,0,0,0.0
905874,703664,MFI,3,2097,CLOSED,2025-07-26,2026-01-26,54800.0,20.98,0,0,0.0
905875,703665,GL,14,2050,CLOSED,2024-09-17,2025-07-17,1339900.0,9.58,0,0,0.0
905876,703665,GL,10,2071,CLOSED,2022-04-20,2022-11-20,647100.0,9.64,0,0,0.0
905877,703666,EL,6,2042,ACTIVE,2023-02-02,2025-09-02,2133700.0,10.01,38,1,77748.0
905878,703666,CL,5,2099,ACTIVE,2024-01-02,2025-02-02,394300.0,15.42,313,10,309027.87
905879,703667,CL,6,2092,CLOSED,2024-02-20,2024-08-20,206100.0,15.2,0,0,0.0
905880,703668,AL,14,2100,ACTIVE,2021-12-22,2025-06-22,2185300.0,11.08,38,2,124290.09
905881,703668,GL,6,2044,CLOSED,2022-11-08,2023-10-08,797600.0,8.79,0,0,0.0
905882,703669,GL,10,2101,CLOSED,2025-09-05,2026-09-05,1010200.0,7.85,0,0,0.0
905883,703670,GL,1,2020,CLOSED,2025-02-05,2025-11-05,1065500.0,7.3,0,0,0.0
905884,703671,EL,21,2113,CLOSED,2022-08-29,2027-08-29,2775300.0,9.33,0,0,0.0
905885,703672,AL,19,2109,CLOSED,2019-11-02,2022-03-02,1109100.0,10.33,0,0,0.0
905886,703673,AL,13,2029,CLOSED,2024-12-10,2026-06-10,156300.0,11.26,0,0,0.0
905887,703674,GL,12,2086,CLOSED,2021-08-29,2022-04-29,1097500.0,10.34,0,0,0.0
905888,703674,LAP,1,2049,CLOSED,2020-01-31,2026-08-31,14257500.0,13.29,0,0,0.0
905889,703674,GL,1,2004,CLOSED,2018-01-30,2019-01-30,896400.0,10.67,0,0,0.0
905890,703675,CL,12,2033,ACTIVE,2024-04-01,2025-07-01,237700.0,15.01,365,12,193638.05
905891,703676,TWL,25,2068,CLOSED,2023-01-22,2024-03-22,192900.0,12.43,0,0,0.0
905892,703677,AL,23,2069,ACTIVE,2018-09-18,2021-02-18,1600700.0,9.76,28,2,122868.69
905893,703678,LAP,22,2093,CLOSED,2023-05-13,2028-02-13,4970700.0,9.0,0,0,0.0
905894,703679,MFI,1,2032,ACTIVE,2023-03-09,2024-01-09,16300.0,20.88,42,1,1759.41
905895,703680,MFI,17,2028,CLOSED,2018-04-25,2018-10-25,88100.0,19.46,0,0,0.0
905896,703681,GL,10,2101,CLOSED,2025-02-20,2026-01-20,15600.0,7.75,0,0,0.0
905897,703682,HL,13,2029,CLOSED,2025-08-10,2029-01-10,697700.0,9.56,0,0,0.0
905898,703682,CL,12,2096,CLOSED,2023-12-27,2025-03-27,338500.0,14.79,0,0,0.0
905899,703683,BL,9,2006,CLOSED,2024-08-09,2028-10-09,4365500.0,16.14,0,0,0.0
905900,703683,GL,10,2101,ACTIVE,2024-11-26,2025-10-26,280800.0,8.0,214,7,181057.42
905901,703684,CL,22,2019,ACTIVE,2023-02-16,2024-02-16,55100.0,14.81,37,1,4907.72
905902,703685,GL,19,2109,CLOSED,2018-04-24,2019-01-24,1423500.0,7.94,0,0,0.0
905903,703685,TWL,8,2114,CLOSED,2018-02-22,2019-12-22,182900.0,11.2,0,0,0.0
905904,703686,PL,11,2048,CLOSED,2024-04-08,2026-04-08,282200.0,17.84,0,0,0.0
905905,703686,GL,11,2030,ACTIVE,2024-11-17,2025-08-17,119100.0,9.83,203,6,80367.59
905906,703687,CL,13,2107,ACTIVE,2025-06-01,2026-01-01,160000.0,17.9,41,1,23884.86
905907,703687,GL,16,2024,CLOSED,2024-11-21,2025-09-21,592500.0,10.96,0,0,0.0
905908,703687,GL,13,2007,CLOSED,2025-01-18,2025-08-18,781700.0,10.87,0,0,0.0
905909,703688,GL,24,2089,CLOSED,2018-11-10,2019-08-10,835000.0,8.58,0,0,0.0
905910,703689,GL,14,2050,CLOSED,2018-06-06,2019-02-06,63200.0,7.97,0,0,0.0
905911,703690,EL,7,2112,CLOSED,2022-06-07,2026-05-07,1356100.0,9.18,0,0,0.0
905912,703690,TWL,5,2014,CLOSED,2022-07-21,2023-08-21,137600.0,11.84,0,0,0.0
905913,703691,PL,4,2115,CLOSED,2022-01-16,2023-01-16,1259900.0,16.9,0,0,0.0
905914,703691,GL,3,2067,ACTIVE,2022-03-30,2023-01-30,1363900.0,9.48,315,10,1363900.0
905915,703692,TWL,10,2045,CLOSED,2025-02-17,2026-12-17,143600.0,12.34,0,0,0.0
905916,703692,AL,10,2101,CLOSED,2024-10-24,2028-09-24,908300.0,10.36,0,0,0.0
905917,703693,PL,11,2064,CLOSED,2025-12-27,2026-12-27,65500.0,17.03,0,0,0.0
905918,703694,BL,1,2004,CLOSED,2021-06-08,2024-10-08,552600.0,16.4,0,0,0.0
905919,703694,PL,2,2106,CLOSED,2024-06-26,2025-06-26,52600.0,14.18,0,0,0.0
905920,703695,GL,25,2068,ACTIVE,2022-11-27,2023-09-27,924100.0,9.47,105,3,284896.41
905921,703696,EL,16,2027,CLOSED,2024-05-05,2029-04-05,2143200.0,10.97,0,0,0.0
905922,703697,GL,16,2078,CLOSED,2022-04-18,2022-11-18,1738600.0,8.25,0,0,0.0
905923,703698,CL,25,2061,CLOSED,2023-03-20,2024-07-20,304600.0,16.37,0,0,0.0
905924,703698,GL,25,2061,CLOSED,2020-03-16,2020-10-16,53700.0,9.83,0,0,0.0
905925,703699,CL,20,2080,CLOSED,2024-11-03,2025-12-03,353100.0,17.06,0,0,0.0
905926,703700,GL,25,2061,ACTIVE,2021-03-13,2021-09-13,1220000.0,8.23,53,1,206823.52
905927,703700,EL,20,2056,CLOSED,2020-03-19,2023-10-19,1769000.0,9.19,0,0,0.0
905928,703701,PL,4,2085,CLOSED,2019-01-07,2020-01-07,399700.0,15.83,0,0,0.0
905929,703701,GL,1,2020,CLOSED,2019-06-04,2020-02-04,1204100.0,9.04,0,0,0.0
905930,703701,EL,25,2061,ACTIVE,2022-05-27,2027-05-27,80400.0,9.89,254,8,13139.34
905931,703701,PL,1,2049,ACTIVE,2018-09-29,2019-11-29,243500.0,15.5,47,1,18880.74
905932,703702,TWL,25,2013,CLOSED,2020-08-06,2022-07-06,38200.0,16.1,0,0,0.0
905933,703702,PL,25,2068,CLOSED,2021-11-02,2023-02-02,739000.0,20.59,0,0,0.0
905934,703703,BL,15,2074,CLOSED,2024-04-02,2028-04-02,1924300.0,15.66,0,0,0.0
905935,703704,PL,11,2075,CLOSED,2022-08-14,2024-04-14,163300.0,18.38,0,0,0.0
905936,703705,PL,2,2062,ACTIVE,2020-10-21,2021-11-21,882900.0,17.1,51,1,73829.48
905937,703706,GL,25,2011,CLOSED,2022-05-23,2022-12-23,882300.0,9.16,0,0,0.0
905938,703706,EL,25,2068,ACTIVE,2023-12-15,2027-10-15,51900.0,10.09,84,2,2696.28
905939,703706,CL,25,2068,ACTIVE,2019-07-30,2020-05-30,435600.0,14.92,45,2,91478.37
905940,703707,GL,14,2009,ACTIVE,2019-04-15,2019-12-15,1382700.0,7.43,2,2,352102.21
905941,703707,MFI,10,2095,CLOSED,2019-11-22,2020-10-22,5200.0,18.65,0,0,0.0
905942,703708,LAP,14,2043,CLOSED,2025-10-26,2032-10-26,2189200.0,11.47,0,0,0.0
905943,703709,LAP,21,2036,CLOSED,2024-08-23,2029-07-23,1186700.0,10.19,0,0,0.0
905944,703710,MFI,5,2099,ACTIVE,2023-07-16,2024-01-16,93800.0,20.98,10,1,16318.48
905945,703710,LAP,19,2111,CLOSED,2025-04-01,2030-08-01,501900.0,11.09,0,0,0.0
905946,703710,TWL,6,2092,ACTIVE,2019-03-15,2020-07-15,93800.0,13.47,319,10,60572.38
905947,703711,MFI,24,2047,CLOSED,2019-07-19,2020-03-19,26100.0,20.61,0,0,0.0
905948,703711,EL,16,2027,CLOSED,2025-05-21,2027-10-21,2064300.0,9.67,0,0,0.0
905949,703712,HL,25,2061,CLOSED,2024-06-29,2027-06-29,6418400.0,10.18,0,0,0.0
905950,703712,CL,25,2013,ACTIVE,2025-02-06,2026-01-06,68000.0,16.64,342,11,68000.0
905951,703713,EL,25,2068,ACTIVE,2023-01-09,2025-03-09,320600.0,10.99,34,1,13786.91
905952,703713,MFI,25,2011,ACTIVE,2024-06-23,2025-02-23,38800.0,22.58,245,8,38800.0
905953,703713,GL,25,2013,CLOSED,2018-03-17,2019-01-17,1646200.0,9.88,0,0,0.0
905954,703713,EL,25,2068,ACTIVE,2024-02-01,2027-05-01,155400.0,10.72,136,4,18530.52
905955,703713,CL,25,2013,ACTIVE,2025-07-07,2026-11-07,276800.0,17.03,263,8,146193.03
905956,703714,CL,3,2083,ACTIVE,2021-04-24,2022-01-24,433400.0,14.77,21,2,100476.09
905957,703715,GL,5,2099,CLOSED,2025-09-29,2026-07-29,912000.0,9.44,0,0,0.0
905958,703716,GL,20,2056,ACTIVE,2024-09-09,2025-05-09,324800.0,9.66,41,1,41748.42
905959,703716,BL,19,2116,ACTIVE,2019-10-06,2021-04-06,743300.0,18.08,26,1,46750.81
905960,703717,MFI,3,2052,CLOSED,2025-03-25,2025-09-25,40000.0,20.74,0,0,0.0
905961,703718,GL,22,2026,CLOSED,2019-12-03,2020-11-03,852900.0,8.2,0,0,0.0
905962,703718,CL,7,2018,CLOSED,2021-12-28,2023-06-28,263000.0,13.52,0,0,0.0
905963,703719,EL,22,2026,CLOSED,2025-05-04,2028-07-04,633400.0,9.37,0,0,0.0
905964,703719,CL,21,2113,ACTIVE,2025-07-05,2026-11-05,183900.0,14.67,215,7,84869.91
905965,703720,PL,19,2002,CLOSED,2022-08-12,2023-08-12,1113500.0,16.51,0,0,0.0
905966,703720,AL,20,2056,CLOSED,2018-08-17,2021-07-17,664100.0,11.08,0,0,0.0
905967,703721,PL,13,2094,CLOSED,2024-08-22,2025-08-22,185700.0,14.42,0,0,0.0
905968,703722,MFI,8,2076,CLOSED,2025-03-31,2025-09-30,93700.0,22.16,0,0,0.0
905969,703723,PL,21,2088,CLOSED,2022-09-30,2024-05-30,506200.0,15.35,0,0,0.0
905970,703723,AL,22,2093,ACTIVE,2024-01-13,2025-01-13,586200.0,10.36,41,1,51192.53
905971,703723,TWL,15,2015,CLOSED,2025-09-25,2027-08-25,205800.0,12.51,0,0,0.0
905972,703724,BL,5,2014,CLOSED,2025-09-18,2030-07-18,1927800.0,16.22,0,0,0.0
905973,703724,PL,6,2092,ACTIVE,2021-12-04,2023-02-04,148600.0,14.8,145,4,45089.89
905974,703725,GL,2,2059,CLOSED,2023-09-05,2024-08-05,1719400.0,8.7,0,0,0.0
905975,703726,GL,2,2059,CLOSED,2021-11-06,2022-10-06,1032900.0,8.78,0,0,0.0
905976,703726,EL,3,2117,ACTIVE,2020-03-07,2024-08-07,1455000.0,10.31,261,8,264024.37
905977,703727,AL,9,2006,ACTIVE,2023-11-11,2025-08-11,2698600.0,10.74,36,1,140276.12
905978,703727,GL,18,2040,ACTIVE,2025-08-24,2026-08-24,1697800.0,9.05,26,1,147402.82
905979,703727,PL,17,2060,CLOSED,2023-11-06,2025-03-06,1064900.0,15.33,0,0,0.0
905980,703727,GL,18,2103,CLOSED,2024-09-08,2025-05-08,106500.0,8.67,0,0,0.0
905981,703728,CL,17,2055,ACTIVE,2025-02-02,2026-01-02,78400.0,15.82,16,1,7603.11
905982,703729,MFI,1,2020,CLOSED,2023-08-16,2024-06-16,86600.0,21.15,0,0,0.0
905983,703730,CL,10,2071,CLOSED,2025-09-13,2027-03-13,102900.0,14.13,0,0,0.0
905984,703730,CL,16,2024,ACTIVE,2023-05-05,2024-07-05,252900.0,13.94,95,3,57687.09
905985,703731,TWL,2,2104,CLOSED,2025-04-11,2027-03-11,287000.0,15.56,0,0,0.0
905986,703732,BL,5,2014,CLOSED,2023-09-02,2025-02-02,872900.0,15.34,0,0,0.0
905987,703732,LAP,24,2047,CLOSED,2024-11-23,2031-08-23,3996700.0,9.83,0,0,0.0
905988,703733,PL,18,2077,ACTIVE,2023-01-07,2024-07-07,551300.0,15.09,30,1,33988.68
905989,703734,PL,5,2102,CLOSED,2023-06-22,2024-12-22,766300.0,15.51,0,0,0.0
905990,703734,LAP,12,2072,ACTIVE,2025-11-03,2030-01-03,1263200.0,10.77,42,1,31186.59
905991,703734,PL,13,2054,CLOSED,2020-10-04,2021-10-04,789000.0,15.59,0,0,0.0
905992,703735,EL,7,2018,CLOSED,2025-09-14,2029-03-14,1265400.0,10.49,0,0,0.0
905993,703736,TWL,14,2009,CLOSED,2022-03-19,2023-06-19,249800.0,13.59,0,0,0.0
905994,703737,PL,24,2047,ACTIVE,2021-09-12,2023-04-12,224800.0,17.2,189,6,77656.56
905995,703738,PL,15,2012,CLOSED,2018-01-20,2019-12-20,355400.0,14.53,0,0,0.0
905996,703739,MFI,4,2025,CLOSED,2025-01-28,2025-10-28,22100.0,20.12,0,0,0.0
905997,703740,TWL,16,2037,ACTIVE,2025-06-24,2027-04-24,33600.0,11.26,121,4,6633.51
905998,703741,TWL,23,2023,ACTIVE,2023-06-10,2024-08-10,266300.0,12.95,69,2,40536.18
905999,703742,CL,1,2004,ACTIVE,2022-03-25,2023-09-25,432500.0,17.54,133,4,106099.82
906000,703743,GL,22,2019,ACTIVE,2020-09-29,2021-04-29,720200.0,9.62,60,2,209895.17
906001,703743,EL,22,2019,ACTIVE,2025-05-03,2030-05-03,1953700.0,10.48,32,1,41609.89
906002,703744,TWL,23,2005,CLOSED,2023-04-18,2024-11-18,134200.0,13.75,0,0,0.0
906003,703745,GL,1,2032,CLOSED,2025-03-03,2026-01-03,1687100.0,8.84,0,0,0.0
906004,703746,MFI,7,2018,CLOSED,2022-10-06,2023-10-06,54300.0,23.08,0,0,0.0
906005,703747,CL,19,2111,ACTIVE,2019-02-01,2020-07-01,155500.0,15.49,244,8,77404.76
906006,703747,PL,20,2080,CLOSED,2019-04-04,2020-09-04,1131000.0,16.2,0,0,0.0
906007,703748,CL,9,2006,ACTIVE,2024-08-18,2025-03-18,72400.0,14.76,221,7,72400.0
906008,703749,AL,18,2098,CLOSED,2021-08-19,2024-11-19,2091900.0,11.21,0,0,0.0
906009,703750,MFI,12,2033,ACTIVE,2022-11-20,2023-05-20,40200.0,21.54,30,1,7001.49
906010,703750,PL,23,2041,CLOSED,2018-10-08,2020-05-08,84800.0,16.21,0,0,0.0
906011,703751,MFI,17,2060,ACTIVE,2020-10-31,2021-05-31,53800.0,18.11,9,1,8035.36
906012,703752,MFI,17,2060,ACTIVE,2020-09-22,2021-04-22,8100.0,20.89,218,7,8100.0
906013,703753,TWL,20,2031,CLOSED,2018-10-13,2020-02-13,60300.0,10.36,0,0,0.0
906014,703753,TWL,20,2065,CLOSED,2020-09-12,2022-03-12,122200.0,10.24,0,0,0.0
906015,703754,CL,14,2009,ACTIVE,2025-12-26,2026-10-26,107400.0,14.6,40,1,11333.82
906016,703755,AL,9,2006,ACTIVE,2018-03-02,2021-04-02,1176800.0,11.4,37,1,37514.91
906017,703755,PL,10,2071,CLOSED,2023-05-12,2024-05-12,1415300.0,17.37,0,0,0.0
906018,703756,TWL,4,2090,CLOSED,2025-03-19,2027-03-19,280500.0,12.33,0,0,0.0
906019,703757,AL,1,2032,CLOSED,2025-08-22,2028-06-22,677800.0,11.37,0,0,0.0
906020,703758,TWL,19,2111,CLOSED,2023-01-21,2025-01-21,84300.0,12.97,0,0,0.0
906021,703759,MFI,2,2118,CLOSED,2018-12-22,2019-12-22,70300.0,23.94,0,0,0.0
906022,703759,EL,1,2020,CLOSED,2023-02-04,2026-05-04,920300.0,11.68,0,0,0.0
906023,703760,GL,11,2064,CLOSED,2023-09-24,2024-09-24,374000.0,8.46,0,0,0.0
906024,703760,MFI,11,2039,ACTIVE,2022-06-29,2023-04-29,12800.0,20.9,53,1,1381.72
906025,703761,PL,25,2011,CLOSED,2025-11-30,2027-07-30,1301200.0,17.24,0,0,0.0
906026,703761,AL,18,2077,CLOSED,2024-01-26,2026-03-26,794100.0,11.17,0,0,0.0
906027,703762,PL,11,2048,ACTIVE,2025-07-22,2027-03-22,1126500.0,13.49,43,1,62505.95
906028,703763,TWL,11,2064,ACTIVE,2025-02-15,2026-09-15,175100.0,13.19,259,8,78179.38
906029,703764,GL,24,2047,CLOSED,2023-01-18,2024-01-18,36200.0,9.23,0,0,0.0
906030,703764,PL,12,2017,CLOSED,2024-06-02,2025-07-02,261100.0,16.52,0,0,0.0
906031,703765,EL,19,2002,CLOSED,2021-08-05,2025-04-05,2421800.0,11.02,0,0,0.0
906032,703766,TWL,18,2098,CLOSED,2019-04-30,2021-01-30,79800.0,15.07,0,0,0.0
906033,703767,MFI,17,2060,ACTIVE,2020-02-20,2020-09-20,31500.0,21.05,13,1,4738.12
906034,703767,AL,17,2058,CLOSED,2021-10-30,2024-03-30,102000.0,10.67,0,0,0.0
906035,703768,PL,9,2046,CLOSED,2025-06-18,2027-03-18,245400.0,16.53,0,0,0.0
906036,703769,MFI,8,2034,CLOSED,2020-03-06,2021-03-06,44700.0,22.64,0,0,0.0
906037,703770,HL,10,2071,CLOSED,2023-10-04,2026-12-04,5719500.0,9.97,0,0,0.0
906038,703771,CL,24,2016,ACTIVE,2023-10-20,2024-08-20,170800.0,12.42,61,2,35581.24
906039,703772,LAP,24,2089,CLOSED,2025-10-11,2031-04-11,1194300.0,11.41,0,0,0.0
906040,703772,PL,24,2063,CLOSED,2022-01-03,2023-06-03,64500.0,16.29,0,0,0.0
906041,703773,PL,7,2087,ACTIVE,2024-03-06,2025-08-06,560200.0,14.17,246,8,277565.47
906042,703774,PL,5,2099,ACTIVE,2025-11-16,2027-05-16,88400.0,12.98,21,1,5373.02
906043,703775,CL,5,2014,CLOSED,2020-03-05,2020-09-05,172200.0,14.55,0,0,0.0
906044,703776,TWL,14,2119,ACTIVE,2025-05-22,2027-03-22,245700.0,12.2,48,1,12394.11
906045,703777,MFI,21,2088,CLOSED,2025-04-30,2026-02-28,90900.0,20.71,0,0,0.0
906046,703778,PL,9,2057,CLOSED,2018-11-20,2020-03-20,315500.0,14.09,0,0,0.0
906047,703779,CL,8,2114,CLOSED,2023-05-06,2023-11-06,10300.0,14.61,0,0,0.0
906048,703780,MFI,17,2060,CLOSED,2024-10-30,2025-09-30,11700.0,20.44,0,0,0.0
906049,703781,GL,7,2010,CLOSED,2019-06-18,2020-02-18,1015300.0,8.67,0,0,0.0
906050,703782,PL,22,2026,CLOSED,2022-11-14,2024-01-14,685800.0,16.95,0,0,0.0
906051,703782,TWL,20,2056,CLOSED,2023-05-19,2025-03-19,79800.0,13.53,0,0,0.0
906052,703782,HL,21,2113,CLOSED,2020-12-07,2025-11-07,3130500.0,9.67,0,0,0.0
906053,703783,TWL,9,2046,CLOSED,2018-10-30,2019-10-30,140500.0,13.84,0,0,0.0
906054,703783,GL,9,2001,ACTIVE,2020-12-20,2021-07-20,1246800.0,9.38,220,7,1246800.0
906055,703784,CL,23,2041,CLOSED,2021-07-11,2022-03-11,15900.0,15.9,0,0,0.0
906056,703785,CL,23,2041,ACTIVE,2022-12-30,2023-11-30,179100.0,14.72,30,1,17292.38
906057,703785,CL,23,2041,CLOSED,2025-02-27,2026-08-27,164100.0,14.78,0,0,0.0
906058,703786,HL,23,2069,CLOSED,2025-03-25,2028-04-25,5665700.0,8.45,0,0,0.0
906059,703786,PL,23,2005,CLOSED,2020-08-12,2022-07-12,137800.0,13.02,0,0,0.0
906060,703787,EL,14,2009,CLOSED,2021-05-09,2025-07-09,1248600.0,10.64,0,0,0.0
906061,703787,PL,11,2039,CLOSED,2021-12-29,2023-05-29,296000.0,18.11,0,0,0.0
906062,703787,MFI,14,2119,ACTIVE,2025-12-12,2026-10-12,15600.0,22.22,39,1,1691.91
906063,703787,PL,15,2012,CLOSED,2022-02-09,2023-12-09,544000.0,17.93,0,0,0.0
906064,703788,MFI,2,2104,CLOSED,2024-09-21,2025-07-21,8900.0,22.99,0,0,0.0
906065,703789,PL,4,2085,ACTIVE,2020-06-02,2021-11-02,922100.0,17.4,48,1,60710.81
906066,703790,GL,15,2073,CLOSED,2023-04-04,2024-03-04,75200.0,9.86,0,0,0.0
906067,703790,TWL,17,2028,ACTIVE,2018-10-11,2020-02-11,104900.0,14.45,11,1,7161.15
906068,703790,AL,16,2078,CLOSED,2024-10-18,2027-02-18,670200.0,11.75,0,0,0.0
906069,703791,EL,23,2005,CLOSED,2018-07-30,2022-03-30,869100.0,9.86,0,0,0.0
906070,703791,PL,23,2069,ACTIVE,2021-10-18,2023-05-18,476900.0,15.97,61,2,56024.62
